107374182965,111669150290,REACHING_DEF,
107374182965,111669150286,REACHING_DEF,
107374182965,111669150291,REACHING_DEF,
107374182965,111669150288,REACHING_DEF,
107374182965,111669150292,REACHING_DEF,
107374182965,111669150289,REACHING_DEF,
107374182965,111669150287,REACHING_DEF,
107374182966,111669150293,REACHING_DEF,
107374182967,111669150294,REACHING_DEF,
107374182968,111669150297,REACHING_DEF,
107374182968,111669150296,REACHING_DEF,
107374182968,111669150295,REACHING_DEF,
107374182968,111669150298,REACHING_DEF,
107374182969,111669150299,REACHING_DEF,
107374182970,111669150300,REACHING_DEF,
107374182970,111669150301,REACHING_DEF,
107374182971,111669150303,REACHING_DEF,
107374182971,111669150305,REACHING_DEF,
107374182971,111669150306,REACHING_DEF,
107374182971,111669150302,REACHING_DEF,
107374182971,111669150304,REACHING_DEF,
107374182972,111669150307,REACHING_DEF,
107374182972,111669150308,REACHING_DEF,
107374182973,111669150309,REACHING_DEF,
107374182974,111669150311,REACHING_DEF,
107374182974,111669150314,REACHING_DEF,
107374182974,111669150313,REACHING_DEF,
107374182974,111669150312,REACHING_DEF,
107374182974,111669150310,REACHING_DEF,
107374182974,111669150315,REACHING_DEF,
107374182975,111669150318,REACHING_DEF,
107374182975,111669150322,REACHING_DEF,
107374182975,111669150317,REACHING_DEF,
107374182975,111669150316,REACHING_DEF,
107374182975,111669150320,REACHING_DEF,
107374182975,111669150319,REACHING_DEF,
107374182975,111669150321,REACHING_DEF,
107374182976,111669150326,REACHING_DEF,
107374182976,111669150329,REACHING_DEF,
107374182976,111669150327,REACHING_DEF,
107374182976,111669150323,REACHING_DEF,
107374182976,111669150328,REACHING_DEF,
107374182976,111669150324,REACHING_DEF,
107374182976,111669150330,REACHING_DEF,
107374182976,111669150325,REACHING_DEF,
107374182977,111669150335,REACHING_DEF,
107374182977,111669150336,REACHING_DEF,
107374182977,111669150331,REACHING_DEF,
107374182977,111669150333,REACHING_DEF,
107374182977,111669150334,REACHING_DEF,
107374182977,111669150332,REACHING_DEF,
107374182978,111669150337,REACHING_DEF,
107374182978,111669150338,REACHING_DEF,
107374182978,111669150339,REACHING_DEF,
107374182979,111669150340,REACHING_DEF,
107374182979,111669150341,REACHING_DEF,
107374182980,111669150342,REACHING_DEF,
107374182980,111669150343,REACHING_DEF,
107374182982,111669150344,REACHING_DEF,
107374182983,111669150346,REACHING_DEF,
107374182983,111669150345,REACHING_DEF,
107374182983,111669150347,REACHING_DEF,
107374182984,111669150348,REACHING_DEF,
107374182985,111669150349,REACHING_DEF,
107374182986,111669150350,REACHING_DEF,
107374182986,111669150351,REACHING_DEF,
107374182987,111669150353,REACHING_DEF,
107374182987,111669150354,REACHING_DEF,
107374182987,111669150352,REACHING_DEF,
107374182988,111669150358,REACHING_DEF,
107374182988,111669150355,REACHING_DEF,
107374182988,111669150356,REACHING_DEF,
107374182988,111669150357,REACHING_DEF,
107374182989,111669150359,REACHING_DEF,
107374182989,111669150360,REACHING_DEF,
107374182990,111669150361,REACHING_DEF,
107374182990,111669150362,REACHING_DEF,
107374182992,111669150363,REACHING_DEF,
107374182993,111669150365,REACHING_DEF,
107374182993,111669150364,REACHING_DEF,
107374182993,111669150366,REACHING_DEF,
107374182994,111669150367,REACHING_DEF,
107374182995,111669150368,REACHING_DEF,
107374182996,111669150369,REACHING_DEF,
107374182996,111669150370,REACHING_DEF,
107374182997,111669150371,REACHING_DEF,
107374182997,111669150372,REACHING_DEF,
107374182997,111669150373,REACHING_DEF,
